종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"119830","아이텍","KOSDAQ","반도체","9040","-10","-0.11","173385844000"
"052770","아이톡시","KOSDAQ","디지털컨텐츠","2085","0","0.00","40936750305"
"124500","아이티센","KOSDAQ","컴퓨터서비스","4985","180","3.75","99238055005"
"372800","아이티아이즈","KOSDAQ","소프트웨어","14150","100","0.71","81744267000"
"084850","아이티엠반도체","KOSDAQ","반도체","35000","850","2.49","809314240000"
"114840","아이패밀리에스씨","KOSDAQ","화학","23700","-200","-0.84","97650541200"
"027360","아주IB투자","KOSDAQ","금융","3695","10","0.27","446440822420"
"032080","아즈텍WB","KOSDAQ","섬유·의류","2945","-25","-0.84","63291080405"
"013310","아진산업","KOSDAQ","운송장비·부품","2815","40","1.44","109240528330"
"059120","아진엑스텍","KOSDAQ","반도체","12300","700","6.03","119907730800"
"158430","아톤","KOSDAQ","소프트웨어","32300","1000","3.19","140620537100"
"067160","아프리카TV","KOSDAQ","소프트웨어","136600","600","0.44","1570185172200"
"001540","안국약품","KOSDAQ","제약","11300","600","5.61","147379346000"
"053800","안랩","KOSDAQ","소프트웨어","67700","400","0.59","677937983500"
"065660","안트로젠","KOSDAQ","유통","24700","650","2.70","232719571500"
"297570","알로이스","KOSDAQ","통신장비","2230","0","0.00","77205316140"
"260660","알리코제약","KOSDAQ","제약","7570","-130","-1.69","116025548970"
"361570","알비더블유","KOSDAQ","오락·문화","19050","400","2.14","151077739500"
"131370","알서포트","KOSDAQ","디지털컨텐츠","6140","60","0.99","327059889620"
"140670","알에스오토메이션","KOSDAQ","IT부품","13500","500","3.85","125592390000"
"096610","알에프세미","KOSDAQ","반도체","4800","15","0.31","52075752000"
"061040","알에프텍","KOSDAQ","통신장비","5510","20","0.36","176811817090"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","11650","200","1.75","89011696850"
"347860","알체라","KOSDAQ","소프트웨어","25250","0","0.00","352261336000"
"196170","알테오젠","KOSDAQ","기타서비스","51600","300","0.58","2183369272800"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","4950","-70","-1.39","63094170150"
"085810","알티캐스트","KOSDAQ","소프트웨어","2035","0","0.00","60410539915"
"117670","알파홀딩스","KOSDAQ","반도체","3575","-15","-0.42","79679428400"
"291650","압타머사이언스","KOSDAQ","기타서비스","12100","100","0.83","102440124600"
"293780","압타바이오","KOSDAQ","기타서비스","23800","700","3.03","530713010800"
"196300","애니젠","KOSDAQ","제약","10700","50","0.47","59947349200"
"310200","애니플러스","KOSDAQ","오락·문화","4480","10","0.22","131702363520"
"179530","애드바이오텍","KOSDAQ","제약","5460","-250","-4.38","49906824240"
"900100","애머릿지","KOSDAQ","유통","3585","0","0.00","112029919965"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","3650","-75","-2.01","167004640400"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","12200","300","2.52","138233783600"
"290740","액트로","KOSDAQ","IT부품","8240","110","1.35","82935690640"
"238090","앤디포스","KOSDAQ","비금속","7890","80","1.02","186244601940"
"092600","앤씨앤","KOSDAQ","반도체","3805","20","0.53","90214358320"
"129890","앱코","KOSDAQ","정보기기","15900","-350","-2.15","156352363800"
"174900","앱클론","KOSDAQ","제약","13000","200","1.56","198614897000"
"255440","야스","KOSDAQ","IT부품","12550","200","1.62","163877900000"
"060230","얍엑스","KOSDAQ","IT부품","1220","15","1.24","120644548280"
"030960","양지사","KOSDAQ","출판·매체복제","9090","30","0.33","145258200000"
"102120","어보브반도체","KOSDAQ","반도체","12450","100","0.81","217372679850"
"238120","얼라인드","KOSDAQ","의료·정밀기기","8130","270","3.44","58450212240"
"019990","에너토크","KOSDAQ","기계·장비","13050","-400","-2.97","127316948400"
"136510","에디슨EV","KOSDAQ","기계·장비","26150","350","1.36","755818157000"
"270660","에브리봇","KOSDAQ","일반전기전자","40400","2800","7.45","246265108400"
"038680","에스넷","KOSDAQ","컴퓨터서비스","6930","100","1.46","111885979590"
"217480","에스디생명공학","KOSDAQ","화학","3085","-60","-1.91","69150478610"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","7101198800"
"097780","에스맥","KOSDAQ","IT부품","3825","90","2.41","216892991250"
"042110","에스씨디","KOSDAQ","일반전기전자","1925","45","2.39","93034410700"
"298060","에스씨엠생명과학","KOSDAQ","제약","14300","50","0.35","171912512200"
"065420","에스아이리소스","KOSDAQ","광업","639","0","0.00","43500682854"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"260970","에스앤디","KOSDAQ","음식료·담배","18700","300","1.63","75911154000"
"101490","에스앤에스텍","KOSDAQ","반도체","28700","550","1.95","615656528900"
"095910","에스에너지","KOSDAQ","IT부품","3675","90","2.51","71282758575"
"275630","에스에스알","KOSDAQ","소프트웨어","6030","80","1.34","36288473670"
"031330","에스에이엠티","KOSDAQ","유통","3980","20","0.51","397980366660"
"060540","에스에이티","KOSDAQ","통신장비","2740","20","0.74","71605258440"
"351320","에스에이티이엔지","KOSDAQ","IT부품","4625","-55","-1.18","94099722750"
"056190","에스에프에이","KOSDAQ","기계·장비","38500","200","0.52","1382487260000"
"080000","에스엔유","KOSDAQ","기계·장비","3290","55","1.70","112922242300"
"214310","에스엘바이오닉스","KOSDAQ","반도체","3330","10","0.30","24973451550"
"041510","에스엠","KOSDAQ","오락·문화","71600","-200","-0.28","1701466671600"
"007820","에스엠코어","KOSDAQ","기계·장비","6400","10","0.16","128217254400"
"109610","에스와이","KOSDAQ","금속","3555","65","1.86","173865807000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","24450","-100","-0.41","241219494600"
"096630","에스코넥","KOSDAQ","IT부품","1525","40","2.69","100906198475"
"069510","에스텍","KOSDAQ","일반전기전자","7760","50","0.65","84661600000"
"041910","에스텍파마","KOSDAQ","제약","9070","40","0.44","107917245410"
"234300","에스트래픽","KOSDAQ","소프트웨어","4105","40","0.98","106520078510"
"039440","에스티아이","KOSDAQ","반도체","17600","400","2.33","278608000000"
"098660","에스티오","KOSDAQ","섬유·의류","2470","105","4.44","30877410720"
"052020","에스티큐브","KOSDAQ","IT부품","6790","-230","-3.28","207610381370"
"237690","에스티팜","KOSDAQ","제약","98800","2300","2.38","1858306970000"
"050760","에스폴리텍","KOSDAQ","화학","3290","35","1.08","53741090620"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","22250","250","1.14","152953531000"
"317830","에스피시스템스","KOSDAQ","기계·장비","8100","250","3.18","65980170000"
"058610","에스피지","KOSDAQ","IT부품","11850","550","4.87","262801716000"
"043340","에쎈테크","KOSDAQ","기계·장비","1130","30","2.73","81360000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","5100","-100","-1.92","111364875000"
"054630","에이디칩스","KOSDAQ","기타제조","402","2","0.50","32043203322"
"200710","에이디테크놀로지","KOSDAQ","반도체","18700","200","1.08","249267858400"
"096690","에이루트","KOSDAQ","정보기기","535","0","0.00","84792016250"
"298380","에이비엘바이오","KOSDAQ","제약","26050","800","3.17","1229951765950"
"203400","에이비온","KOSDAQ","기타서비스","10000","20","0.20","187647370000"
"195990","에이비프로바이오","KOSDAQ","기계·장비","733","3","0.41","190755958849"
"003800","에이스침대","KOSDAQ","기타제조","44700","-250","-0.56","495723000000"
"088800","에이스테크","KOSDAQ","통신장비","10550","100","0.96","461283990550"
"241840","에이스토리","KOSDAQ","오락·문화","29900","-450","-1.48","284999624000"
"312610","에이에프더블류","KOSDAQ","일반전기전자","5800","-30","-0.51","117489950400"
"072990","에이치시티","KOSDAQ","기타서비스","14950","150","1.01","104584384450"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","6350","-650","-9.29","68492503350"
"176440","에이치엔티","KOSDAQ","IT부품","1920","0","0.00","164619542400"
"043220","에이치엘비파워","KOSDAQ","기계·장비","1545","15","0.98","140773257465"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","27900","-150","-0.53","150440008500"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2095","10","0.48","9029450000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2095","0","0.00","10715925000"
"044780","에이치케이","KOSDAQ","기계·장비","2150","40","1.90","39787442050"
"357230","에이치피오","KOSDAQ","음식료·담배","12550","-600","-4.56","250223908000"
"071670","에이테크솔루션","KOSDAQ","기계·장비","13950","350","2.57","139500000000"
"045660","에이텍","KOSDAQ","정보기기","15850","150","0.96","130921000000"
"224110","에이텍티앤","KOSDAQ","정보기기","14500","150","1.05","77430000000"
"230980","에이트원","KOSDAQ","출판·매체복제","1690","-5","-0.29","104828051770"
"021080","에이티넘인베스트","KOSDAQ","금융","4990","-60","-1.19","239520000000"
"089530","에이티세미콘","KOSDAQ","반도체","1225","30","2.51","37929481450"
"200470","에이팩트","KOSDAQ","반도체","5250","30","0.57","96999992250"
"262260","에이프로","KOSDAQ","일반전기전자","16500","250","1.54","116588043000"
"109960","에이프로젠 H&G","KOSDAQ","유통","599","-1","-0.17","107038434983"
"089970","에이피티씨","KOSDAQ","기계·장비","19100","400","2.14","452681364500"
"230240","에치에프알","KOSDAQ","통신장비","28500","200","0.71","367137570000"
"230360","에코마케팅","KOSDAQ","기타서비스","18450","-250","-1.34","603924385050"
"038870","에코바이오","KOSDAQ","기타서비스","6190","40","0.65","71872052860"
"128540","에코캡","KOSDAQ","운송장비·부품","9630","80","0.84","140201244000"
"086520","에코프로","KOSDAQ","IT부품","74700","600","0.81","1790982698400"
"247540","에코프로비엠","KOSDAQ","일반전기전자","345500","-2300","-0.66","7918675503000"
"383310","에코프로에이치엔","KOSDAQ","화학","50200","100","0.20","768307586400"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2530","-10","-0.39","86448506100"
"073540","에프알텍","KOSDAQ","통신장비","2990","-70","-2.29","34086000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","9350","-150","-1.58","112948000000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","2175","15","0.69","23901964575"
"036810","에프에스티","KOSDAQ","반도체","20750","100","0.48","451453371750"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","8240","80","0.98","118366611200"
"083500","에프엔에스테크","KOSDAQ","기계·장비","10000","40","0.40","83857220000"
"054940","엑사이엔씨","KOSDAQ","건설","1210","20","1.68","40139993080"
"950130","엑세스바이오","KOSDAQ","제약","17500","250","1.45","635521722500"
"205100","엑셈","KOSDAQ","소프트웨어","3930","30","0.77","138069832890"
"070300","엑스큐어","KOSDAQ","소프트웨어","3700","-5","-0.13","27254473800"
"092870","엑시콘","KOSDAQ","반도체","13650","100","0.74","142999133550"
"317870","엔바이오니아","KOSDAQ","기타제조","12350","0","0.00","94885729250"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","3900","30","0.78","128016376800"
"236810","엔비티","KOSDAQ","기타서비스","18650","450","2.47","158295847450"
"333620","엔시스","KOSDAQ","일반전기전자","18550","150","0.82","195820181200"
"101400","엔시트론","KOSDAQ","반도체","1210","-40","-3.20","40825508900"
"217820","엔에스","KOSDAQ","기계·장비","9350","0","0.00","107648765950"
"031860","엔에스엔","KOSDAQ","유통","1475","120","8.86","85097188275"
"365590","엔에이치스팩18호","KOSDAQ","금융","2090","10","0.48","9614000000"
"391060","엔에이치스팩20호","KOSDAQ","금융","2075","0","0.00","52912500000"
"391710","엔에이치스팩21호","KOSDAQ","금융","2305","0","0.00","17195300000"
"396770","엔에이치스팩22호","KOSDAQ","금융","2105","-5","-0.24","13556200000"
"265740","엔에프씨","KOSDAQ","화학","13000","0","0.00","116113400000"
"354200","엔젠바이오","KOSDAQ","기타서비스","11550","-50","-0.43","143577033600"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","31750","1100","3.59","264520203750"
"182400","엔케이맥스","KOSDAQ","제약","15350","150","0.99","591220032050"
"348370","엔켐","KOSDAQ","화학","97600","900","0.93","1483099539200"
"069410","엔텔스","KOSDAQ","소프트웨어","8050","180","2.29","82470833200"
"227950","엔투텍","KOSDAQ","기계·장비","1715","35","2.08","153580294280"
"291230","엔피","KOSDAQ","기타서비스","9510","400","4.39","380398174080"
"198080","엔피디","KOSDAQ","IT부품","2915","-5","-0.17","62775064275"
"048830","엔피케이","KOSDAQ","화학","2000","35","1.78","37447846000"
"096870","엘디티","KOSDAQ","반도체","4490","100","2.28","29986016000"
"376190","엘비루셈","KOSDAQ","반도체","10500","150","1.45","258300000000"
"061970","엘비세미콘","KOSDAQ","반도체","11250","300","2.74","492576660000"
"138690","엘아이에스","KOSDAQ","반도체","2970","-1235","-29.37","56698015770"
"290650","엘앤씨바이오","KOSDAQ","제약","31400","500","1.62","712305577400"
"066970","엘앤에프","KOSDAQ","IT부품","191700","200","0.10","6673127608800"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","9120","-10","-0.11","122141816160"
"073110","엘엠에스","KOSDAQ","IT부품","8950","-140","-1.54","79617007250"
"083310","엘오티베큠","KOSDAQ","반도체","14400","100","0.70","256464475200"
"037950","엘컴텍","KOSDAQ","IT부품","1475","-85","-5.45","124560090525"
"170920","엘티씨","KOSDAQ","반도체","11000","-400","-3.51","88212993000"
"058630","엠게임","KOSDAQ","디지털컨텐츠","9010","160","1.81","176090331770"
"058970","엠로","KOSDAQ","소프트웨어","16250","50","0.31","176346950000"
"019590","엠벤처투자","KOSDAQ","금융","1395","15","1.09","109558357515"
"169330","엠브레인","KOSDAQ","기타서비스","11400","-350","-2.98","102240432600"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","6980","-20","-0.29","218418146040"
"009780","엠에스씨","KOSDAQ","음식료·담배","6150","130","2.16","108240000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","5460","0","0.00","238079641800"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","1345","-5","-0.37","40715382700"
"033160","엠케이전자","KOSDAQ","반도체","15050","50","0.33","328205719450"
"347890","엠투아이","KOSDAQ","정보기기","9120","10","0.11","153199620480"
"033310","엠투엔","KOSDAQ","금속","6180","-90","-1.44","249314987580"
"259630","엠플러스","KOSDAQ","기계·장비","22300","100","0.45","272310451300"
"065150","엠피대산","KOSDAQ","유통","733","-7","-0.95","91832002865"
"115960","연우","KOSDAQ","화학","24200","0","0.00","300031600000"
"090740","연이비앤티","KOSDAQ","IT부품","2105","0","0.00","40260402610"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","9790","90","0.93","79602490000"
"007530","영신금속","KOSDAQ","금속","3120","0","0.00","59824290240"
"143540","영우디에스피","KOSDAQ","반도체","1975","15","0.77","88084792625"
"036560","영풍정밀","KOSDAQ","기계·장비","8900","120","1.37","140175000000"
"265560","영화테크","KOSDAQ","운송장비·부품","17650","0","0.00","188681677000"
"036000","예림당","KOSDAQ","출판·매체복제","2155","0","0.00","49638866935"
"250930","예선테크","KOSDAQ","화학","1905","15","0.79","62865838200"
"053280","예스24","KOSDAQ","인터넷","7690","60","0.79","192250000000"
"122640","예스티","KOSDAQ","반도체","10750","100","0.94","185879636750"
"900300","오가닉티코스메틱","KOSDAQ","금융","414","18","4.55","49819530006"
"045060","오공","KOSDAQ","화학","3970","15","0.38","67259636780"
"080520","오디텍","KOSDAQ","반도체","7430","240","3.34","87277304870"
"039830","오로라","KOSDAQ","기타서비스","10900","300","2.83","117315501000"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","23000","400","1.77","215430466000"
"046120","오르비텍","KOSDAQ","기타서비스","6550","190","2.99","163543216500"
"014940","오리엔탈정공","KOSDAQ","기계·장비","3615","300","9.05","164748784515"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","2040","-5","-0.24","64755540480"
"010470","오리콤","KOSDAQ","기타서비스","5970","80","1.36","71491048500"
"352910","오비고","KOSDAQ","소프트웨어","14400","50","0.35","164891779200"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","7490","660","9.66","132931636180"
"052420","오성첨단소재","KOSDAQ","IT부품","2275","15","0.66","164180643900"
"241790","오션브릿지","KOSDAQ","반도체","15250","350","2.35","152540168500"
"039200","오스코텍","KOSDAQ","제약","29850","200","0.67","901664771250"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","3255","100","3.17","55788597270"
"031510","오스템","KOSDAQ","운송장비·부품","2090","80","3.98","58520000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","142700","0","0.00","2038571815900"
"138080","오이솔루션","KOSDAQ","통신장비","27300","200","0.74","290037793500"
"080580","오킨스전자","KOSDAQ","반도체","20250","50","0.25","358005784500"
"067170","오텍","KOSDAQ","운송장비·부품","10100","50","0.50","155455210500"
"353590","오토앤","KOSDAQ","유통","14050","100","0.72","180901758500"
"173130","오파스넷","KOSDAQ","소프트웨어","3540","40","1.14","41985922200"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","3190","50","1.59","100237401770"
"309930","오하임아이엔티","KOSDAQ","유통","3730","0","0.00","78383734380"
"244460","올리패스","KOSDAQ","제약","7680","80","1.05","200936240640"
"226950","올릭스","KOSDAQ","기타서비스","27350","50","0.18","374781426000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","2060","0","0.00","95685671300"
"082210","옵트론텍","KOSDAQ","IT부품","7210","110","1.55","176529243450"
"109080","옵티시스","KOSDAQ","통신장비","15700","100","0.64","88485200000"
"153710","옵티팜","KOSDAQ","제약","10150","100","1.00","148082998700"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","15600","200","1.30","107663119200"
"122990","와이솔","KOSDAQ","반도체","10250","100","0.99","288916145250"
"232140","와이아이케이","KOSDAQ","반도체","5410","50","0.93","443865343500"
"065530","와이어블","KOSDAQ","통신서비스","2640","15","0.57","139550400000"
"067900","와이엔텍","KOSDAQ","기타서비스","12600","-50","-0.40","229315703400"
"155650","와이엠씨","KOSDAQ","IT부품","6850","120","1.78","136824352300"
"273640","와이엠텍","KOSDAQ","일반전기전자","33600","200","0.60","184228800000"
"251370","와이엠티","KOSDAQ","화학","19600","200","1.03","295972485200"
"066430","와이오엠","KOSDAQ","유통","2830","125","4.62","46441335780"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","2640","50","1.93","150964595760"
"273060","와이즈버즈","KOSDAQ","기타서비스","1685","-5","-0.30","85008197765"
"019210","와이지-원","KOSDAQ","금속","9620","790","8.95","294120138780"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","61900","100","0.16","1141830241100"
"332570","와이팜","KOSDAQ","IT부품","7810","260","3.44","290073990360"
"079000","와토스코리아","KOSDAQ","화학","5870","20","0.34","42264000000"
"032820","우리기술","KOSDAQ","일반전기전자","1875","15","0.81","268175493750"
"041190","우리기술투자","KOSDAQ","금융","8350","80","0.97","701400000000"
"115440","우리넷","KOSDAQ","통신장비","9210","310","3.48","84478384230"
"046970","우리로","KOSDAQ","유통","1910","0","0.00","61214800940"
"082850","우리바이오","KOSDAQ","일반전기전자","3440","65","1.93","162356228320"
"215360","우리산업","KOSDAQ","운송장비·부품","18000","100","0.56","164378934000"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","4760","10","0.21","89903743160"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","2175","60","2.84","150591873525"
"153490","우리이앤엘","KOSDAQ","반도체","1630","45","2.84","83912400000"
"037400","우리조명","KOSDAQ","유통","2730","125","4.80","71589734580"
"101170","우림피티에스","KOSDAQ","기계·장비","4625","85","1.87","62437500000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3900","30","0.78","140069416500"
"103840","우양","KOSDAQ","음식료·담배","5460","-80","-1.44","77848680000"
"046940","우원개발","KOSDAQ","건설","4300","90","2.14","77719705000"
"215380","우정바이오","KOSDAQ","기타서비스","5360","20","0.37","68998400960"
"065680","우주일렉트로","KOSDAQ","IT부품","28050","1000","3.70","278654871000"
"018620","우진비앤지","KOSDAQ","제약","1975","35","1.80","57056353675"
"307280","원바이오젠","KOSDAQ","제약","1795","0","0.00","65435662360"
"053080","원방테크","KOSDAQ","기계·장비","11950","100","0.84","155347693650"
"032940","원익","KOSDAQ","유통","4290","35","0.82","78048956700"
"240810","원익IPS","KOSDAQ","반도체","38000","350","0.93","1865188238000"
"074600","원익QnC","KOSDAQ","비금속","26000","400","1.56","683488000000"
"104830","원익머트리얼즈","KOSDAQ","반도체","36450","650","1.82","459561600000"
"014190","원익큐브","KOSDAQ","유통","3115","20","0.65","110270707190"
"131390","원익피앤이","KOSDAQ","일반전기전자","26400","50","0.19","391219224000"
"030530","원익홀딩스","KOSDAQ","기계·장비","4625","95","2.10","357225662125"
"012620","원일특강","KOSDAQ","금속","13150","300","2.33","57860000000"
"382840","원준","KOSDAQ","기계·장비","96700","2200","2.33","485452469700"
"376980","원티드랩","KOSDAQ","소프트웨어","31600","950","3.10","297233897600"
"008370","원풍","KOSDAQ","화학","4895","55","1.14","58740000000"
"008290","원풍물산","KOSDAQ","섬유·의류","926","-24","-2.53","37682346754"
"101160","월덱스","KOSDAQ","반도체","26150","400","1.55","431762466950"
"095270","웨이브일렉트로","KOSDAQ","IT부품","5780","60","1.05","86533859680"
"065950","웰크론","KOSDAQ","섬유·의류","4060","30","0.74","114619086120"
"076080","웰크론한텍","KOSDAQ","건설","3640","45","1.25","75772955440"
"196700","웹스","KOSDAQ","화학","5110","20","0.39","73400775840"
"069080","웹젠","KOSDAQ","디지털컨텐츠","24700","1150","4.88","872178834800"
"053580","웹케시","KOSDAQ","금융","23800","450","1.93","328112702400"
"071460","위니아딤채","KOSDAQ","일반전기전자","4075","75","1.88","146566727125"
"044340","위닉스","KOSDAQ","일반전기전자","18200","150","0.83","325296335000"
"330350","위더스제약","KOSDAQ","제약","10350","250","2.48","136502237700"
"348350","위드텍","KOSDAQ","의료·정밀기기","17700","50","0.28","180249720000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","102500","1900","1.89","3441279445000"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","27300","1150","4.40","908961471600"
"065370","위세아이텍","KOSDAQ","출판·매체복제","13300","350","2.70","87459124200"
"038620","위즈코프","KOSDAQ","유통","1750","0","0.00","116456313750"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","35000","2100","6.38","1495627735000"
"036090","위지트","KOSDAQ","기계·장비","1235","10","0.82","118114211930"
"136540","윈스","KOSDAQ","소프트웨어","14750","0","0.00","203722014500"
"320000","윈텍","KOSDAQ","기계·장비","2730","25","0.92","50502674040"
"097800","윈팩","KOSDAQ","반도체","1790","35","1.99","88904182390"
"192390","윈하이텍","KOSDAQ","금속","3365","70","2.12","35860455040"
"313760","윌링스","KOSDAQ","일반전기전자","19750","1550","8.52","99164750000"
"900340","윙입푸드","KOSDAQ","금융","1175","10","0.86","56368777900"
"064510","유네코","KOSDAQ","기계·장비","2750","0","0.00","27821777500"
"036200","유니셈","KOSDAQ","반도체","11600","100","0.87","355704986800"
"018000","유니슨","KOSDAQ","기계·장비","2435","100","4.28","297231170215"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","3755","50","1.35","55119671285"
"011320","유니크","KOSDAQ","운송장비·부품","5160","30","0.58","99694786200"
"086390","유니테스트","KOSDAQ","반도체","26300","250","0.96","555827513800"
"241690","유니테크노","KOSDAQ","운송장비·부품","8370","-80","-0.95","209346799050"
"142210","유니트론텍","KOSDAQ","유통","6330","20","0.32","79510686900"
"048430","유라테크","KOSDAQ","일반전기전자","9880","90","0.92","113817600000"
"206650","유바이오로직스","KOSDAQ","제약","24100","50","0.21","874210798700"
"089850","유비벨록스","KOSDAQ","소프트웨어","16050","350","2.23","114206936850"
"032620","유비케어","KOSDAQ","소프트웨어","6680","50","0.75","348676888520"
"264450","유비쿼스","KOSDAQ","통신장비","20600","350","1.73","211061543600"
"078070","유비쿼스홀딩스","KOSDAQ","일반전기전자","15800","-50","-0.32","295406722400"
"024800","유성티엔에스","KOSDAQ","운송","3000","130","4.53","93835854000"
"054930","유신","KOSDAQ","기타서비스","17350","350","2.06","52050000000"
"069330","유아이디","KOSDAQ","IT부품","2520","-5","-0.20","35761549320"
"049520","유아이엘","KOSDAQ","IT부품","2030","65","3.31","44223420080"
"336060","유안타제5호스팩","KOSDAQ","금융","3180","-5","-0.16","18857400000"
"367460","유안타제7호스팩","KOSDAQ","금융","2170","10","0.46","11935000000"
"367480","유안타제8호스팩","KOSDAQ","금융","2110","5","0.24","13693900000"
"056090","유앤아이","KOSDAQ","의료·정밀기기","25850","5000","23.98","253142794300"
"263770","유에스티","KOSDAQ","금속","5110","300","6.24","121107878920"
"340930","유일에너테크","KOSDAQ","기계·장비","20250","50","0.25","216163566000"
"023410","유진기업","KOSDAQ","비금속","4595","55","1.21","355243415485"
"056080","유진로봇","KOSDAQ","기계·장비","4655","155","3.44","174619067560"
"373340","유진스팩6호","KOSDAQ","금융","2190","-15","-0.68","6613800000"
"388800","유진스팩7호","KOSDAQ","금융","2120","5","0.24","10621200000"
"084370","유진테크","KOSDAQ","반도체","44550","500","1.14","1020909671100"
"178780","유테크","KOSDAQ","유통","1730","0","0.00","60240302320"
"179900","유티아이","KOSDAQ","IT부품","13000","50","0.39","210689635000"
"263050","유틸렉스","KOSDAQ","제약","17950","-150","-0.83","278894535000"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","4245","35","0.83","40623529320"
"072770","율호","KOSDAQ","소프트웨어","1920","15","0.79","100070144640"
"039020","이건홀딩스","KOSDAQ","종이·목재","4540","130","2.95","102534578860"
"067920","이글루시큐리티","KOSDAQ","소프트웨어","6190","80","1.31","68065976610"
"044960","이글벳","KOSDAQ","유통","6830","70","1.04","86344060890"
"303530","이노뎁","KOSDAQ","소프트웨어","20150","1600","8.63","147750862350"
"302430","이노메트리","KOSDAQ","기계·장비","13700","100","0.74","134714949600"
"073490","이노와이어리스","KOSDAQ","통신장비","39300","0","0.00","264785479200"
"215790","이노인스트루먼트","KOSDAQ","통신장비","1825","5","0.27","73516746925"
"246960","이노테라피","KOSDAQ","제약","10050","400","4.15","50694049200"
"088390","이녹스","KOSDAQ","운송장비·부품","21100","350","1.69","198041308400"
"272290","이녹스첨단소재","KOSDAQ","IT부품","42750","650","1.54","845665879500"
"053350","이니텍","KOSDAQ","소프트웨어","4680","80","1.74","92621486880"
"258610","이더블유케이","KOSDAQ","금속","4545","15","0.33","97522551315"
"041520","이라이콤","KOSDAQ","IT부품","6900","80","1.17","84102237000"
"264850","이랜시스","KOSDAQ","일반전기전자","3475","135","4.04","100864210200"
"054210","이랜텍","KOSDAQ","IT부품","17350","-100","-0.57","438802493500"
"164060","이루다","KOSDAQ","의료·정밀기기","5880","110","1.91","50515309320"
"065440","이루온","KOSDAQ","소프트웨어","2100","10","0.48","57277542000"
"115610","이미지스","KOSDAQ","반도체","2140","25","1.18","32802510640"
"349720","이베스트스팩5호","KOSDAQ","금융","2100","0","0.00","7602000000"
"078020","이베스트투자증권","KOSDAQ","금융","7470","30","0.40","414444489300"
"131400","이브이첨단소재","KOSDAQ","IT부품","1465","15","1.03","68553593830"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","11450","0","0.00","94903554000"
"080010","이상네트웍스","KOSDAQ","인터넷","7500","50","0.67","67612500000"
"086890","이수앱지스","KOSDAQ","제약","6660","-10","-0.15","220996568880"
"047560","이스트소프트","KOSDAQ","소프트웨어","14050","150","1.08","159820604600"
"900110","이스트아시아홀딩스","KOSDAQ","금융","209","48","29.81","35630422201"
"067010","이씨에스","KOSDAQ","정보기기","4905","35","0.72","60302070000"
"101360","이엔드디","KOSDAQ","화학","22800","-400","-1.72","235304732400"
"102710","이엔에프테크놀로지","KOSDAQ","화학","28750","-300","-1.03","410775285000"
"066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠","3600","125","3.60","138888982800"
